SAMPN,RECMode,RETMode,CTFIP,BIN,GTYPE,STYPE,ILANG,RESTY,HHSIZ,LTELE,HHLNG,O_HHLNG,INCOM,DOW,HHVEH,HHSTU,HHWRK,HHLIC,HHCHD,HTRIPS,HTRIPS_GPS,PARTIAL,HH1,HCITY,HCITY_PL,HCITY_MCD,HSTATE,HZIP,HTAZ,HTRACT,HH_WHT2,GEO_GROUP1,GEO_GROUP2,GEO_GROUP3,HHSIZ_R,INCOM_R,HHVEH_R,HHSTRUC,HTRIPS_V,HTRIPS_T,HTRIPS_NM,HTRIPS_O,HTRIPS_WP,HTRIPS_NWP,HTRIPS_GPS_V,HTRIPS_GPS_T,HTRIPS_GPS_NM,HTRIPS_GPS_O,HTRIPS_GPS_WP,HTRIPS_GPS_NWP
3001846,2,2,36085,17,2,1,1,2,1,1,1,,2,5,1,0,0,1,0,2,1.88,1,353.28571,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10308,1612,36085014604,255.42,2,1,1,1,1,1,6,0,2,0,0,0,2,0,1.88,0,0,0,1.88
3001865,2,2,34017,18,2,1,1,2,1,1,1,,5,4,1,0,1,1,0,3,2.2,1,253.3,WEST NEW YORK,WEST NEW YORK TOWN,West New York town,NJ,07093,2865,34017015802,57.88,8,5,4,1,3,1,4,3,0,0,0,2,1,2.2,0,0,0,1.46,0.73
3001974,2,3,36087,15,2,1,1,1,2,1,1,,6,1,2,0,0,2,0,19,24.14,1,194.6,NEW CITY,NEW CITY CDP,Clarkstown town,NY,10956,2274,36087010803,182.4,4,3,1,2,4,2,6,19,0,0,0,0,19,24.14,0,0,0,0,24.14
3001982,2,1,34025,2,2,1,1,1,1,1,1,,4,2,1,0,0,1,0,5,4.43,1,935,ATLANTIC HIGHLANDS,ATLANTIC HIGHLANDS BOROUGH,Atlantic Highlands borough,NJ,07716,3233,34025800200,1087.65,10,5,4,1,2,1,6,5,0,0,0,0,5,4.43,0,0,0,0,4.43
3001998,2,1,34003,17,2,1,1,1,4,1,1,,5,3,2,0,2,2,0,4,3.12,1,357.14286,PARAMUS,PARAMUS BOROUGH,Paramus borough,NJ,07652,2706,34003042100,371.53,7,5,4,4,3,2,2,2,2,0,0,4,0,1.46,1.66,0,0,3.12,0
3002021,2,2,34019,18,2,1,1,1,3,1,1,,99,1,2,2,1,1,2,6,5.78,1,138.15789,FLEMINGTON,,Raritan township,NJ,08822,3335,34019011302,50.4,11,5,4,3,9,2,3,2,4,0,0,0,6,2.13,3.66,0,0,0,5.78
3002067,2,3,9009,2,2,1,1,1,2,1,1,,4,4,2,0,1,2,0,4,3.74,1,853.66667,NAUGATUCK,NAUGATUCK BOROUGH,Naugatuck town,CT,06770,3531,9009345201,436.34,6,4,3,2,2,2,4,4,0,0,0,2,2,3.74,0,0,0,1.5,2.24
3002068,2,2,9009,2,2,1,1,1,2,1,1,,5,2,3,0,1,2,0,6,10.48,1,454.5,WALLINGFORD,,Wallingford town,CT,06492,3495,9009175700,1650.08,6,4,3,2,3,3,4,6,0,0,0,2,4,10.48,0,0,0,1.5,8.98
3002077,2,2,36061,10,2,1,1,2,1,2,1,,2,5,1,0,1,1,0,0,0,1,56.92593,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10002,48,36061001600,144.88,1,1,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0
3002080,2,2,36047,3,2,1,1,2,1,1,1,,2,4,0,0,0,0,0,2,1.88,1,729.66667,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11225,1278,36047032900,346.15,2,1,1,1,1,0,6,0,2,0,0,0,2,0,1.88,0,0,0,1.88
3002081,2,3,34025,2,2,1,1,3,2,1,1,,3,1,2,0,1,2,0,2,1.5,1,1054,TINTON FALLS,TINTON FALLS BOROUGH,Tinton Falls borough,NJ,07712,3277,34025804800,586.5,10,5,4,2,2,2,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3002167,1,1,36061,6,2,1,1,2,1,1,1,,2,4,1,0,1,1,0,4,5.72,1,408.8,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10009,53,36061002602,314.47,1,1,1,1,1,1,4,4,0,0,0,4,0,5.72,0,0,0,5.72,0
3002177,2,2,36119,14,2,1,1,1,3,1,1,,8,1,2,1,3,3,0,11,9.35,1,264.5,ARDSLEY,ARDSLEY VILLAGE,Greenburgh town,NY,10502,2163,36119010600,666.56,4,3,1,3,4,2,2,7,2,2,0,6,5,6.04,1.66,1.66,0,4.82,4.53
3002183,2,3,36103,3,2,1,1,1,2,1,1,,6,1,2,0,2,1,0,5,3.86,1,545,CORAM,CORAM CDP,Brookhaven town,NY,11727,2024,36103158309,1467.05,3,2,1,2,4,2,2,3,2,0,0,4,1,2.2,1.66,0,0,3.12,0.73
3002200,2,3,36027,14,2,1,1,1,3,1,1,,8,4,4,0,3,3,0,14,20.03,1,237,POUGHKEEPSIE,,Poughkeepsie town,NY,12603,2398,36027140200,161.28,5,3,2,3,4,3,2,14,0,0,0,10,4,20.03,0,0,0,14.31,5.72
3002228,2,1,36119,11,2,1,1,1,1,1,1,,2,3,6,0,0,0,0,2,1.88,1,846.66667,YONKERS,YONKERS CITY,Yonkers city,NY,10705,2169,36119000201,97.57,4,3,1,1,1,3,6,0,2,0,0,0,2,0,1.88,0,0,0,1.88
3002244,2,3,34021,9,2,1,1,1,3,1,1,,6,5,2,0,1,2,1,0,0,1,290,LAWRENCEVILLE,,Lawrence township,NJ,08648,3578,34021003201,257.98,12,6,5,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3002280,2,3,34003,20,2,1,1,1,4,1,1,,6,4,4,2,2,4,0,8,7.08,1,194.06667,LODI,LODI BOROUGH,Lodi borough,NJ,07644,2691,34003030400,393.36,7,5,4,4,4,3,2,8,0,0,0,0,8,7.08,0,0,0,0,7.08
3002296,2,2,36085,13,2,1,1,2,2,1,1,,99,5,0,0,0,0,0,2,1.89,1,229.25,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10306,1608,36085013204,331.65,2,1,1,2,9,0,6,0,2,0,0,0,2,0,1.89,0,0,0,1.89
3002372,2,1,36119,14,2,1,1,1,2,1,1,,3,3,2,1,1,2,0,4,3.34,1,387.5,VALHALLA,VALHALLA CDP,Mount Pleasant town,NY,10595,2211,36119011902,603.94,4,3,1,2,2,2,4,2,2,0,0,2,2,1.5,1.84,0,0,1.5,1.84
3002420,2,3,34025,2,2,1,1,1,2,1,1,,6,4,3,0,0,2,0,6,13.5,1,1016,HOLMDEL TOWNSHIP,,Holmdel township,NJ,07733,3248,34025803202,1620.34,10,5,4,2,4,3,6,6,0,0,0,0,6,13.5,0,0,0,0,13.5
3002445,2,3,36061,6,2,1,1,2,1,1,1,,4,4,0,0,0,1,0,3,5.18,1,725.14286,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10016,130,36061007800,213,1,1,1,1,2,0,6,0,0,3,0,0,3,0,0,5.18,0,0,5.18
3002497,2,3,36061,10,2,1,1,2,2,1,1,,7,4,1,0,1,2,0,9,8.58,1,1277.75,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10065,185,36061011800,1743,1,1,1,2,4,1,4,3,4,2,0,5,4,3.05,3.88,1.66,0,4.15,4.43
3002564,2,2,36059,5,2,1,1,1,2,1,1,,3,4,1,0,0,2,0,0,0,1,849,HEWLETT,HEWLETT CDP,Hempstead town,NY,11557,1742,36059411700,1261.34,3,2,1,2,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3002565,2,2,36081,4,2,1,1,2,1,1,1,,2,4,0,0,0,0,0,4,6.23,1,442.16667,NEW YORK,NEW YORK CITY,Queens borough,NY,11104,370,36081018300,363.43,2,1,1,1,1,0,6,0,0,4,0,0,4,0,0,6.23,0,0,6.23
3002585,2,3,34025,21,2,1,1,1,4,1,1,,8,4,2,2,2,2,2,11,9.07,1,97,PORT MONMOUTH,PORT MONMOUTH CDP,Middletown township,NJ,07758,3260,34025800500,188.5,10,5,4,4,4,2,1,5,6,0,0,6,5,3.76,5.31,0,0,4.67,4.41
3002595,2,2,34003,17,2,1,1,1,2,1,97,"GERMAN, SPANISH, ENGLISH",4,4,2,0,0,2,0,8,13.84,1,357.14286,PARAMUS,PARAMUS BOROUGH,Paramus borough,NJ,07652,2706,34003042100,559.38,7,5,4,2,2,2,6,8,0,0,0,0,8,13.84,0,0,0,0,13.84
3002707,2,2,9001,1,2,1,1,1,4,1,1,,1,5,1,3,0,1,2,15,15.9,1,1499.5,NORWALK,NORWALK CITY,Norwalk town,CT,06854,2509,9001043800,2714.51,6,4,3,4,1,1,5,15,0,0,0,0,15,15.9,0,0,0,0,15.9
3002780,2,2,34025,10,2,1,1,1,4,1,1,,5,3,1,2,2,2,2,8,8.43,2,529.33333,HAZLET,,Hazlet township,NJ,07730,3246,34025802300,1217.48,10,5,4,4,3,1,1,6,2,0,0,2,6,6.6,1.83,0,0,2.45,5.97
3002789,2,2,36059,17,2,1,1,1,2,1,1,,8,5,2,0,2,2,0,9,9.01,1,153.21429,MASSAPEQUA,MASSAPEQUA CDP,Oyster Bay town,NY,11758,1855,36059521400,73.11,3,2,1,2,4,2,2,5,2,2,0,2,7,5.4,1.66,1.96,0,1.66,7.35
3002880,2,2,34037,21,2,1,1,1,2,1,1,,5,5,2,0,2,2,0,14,27.33,1,71.92857,SPARTA,,Sparta township,NJ,07871,3381,34037373300,61.7,11,5,4,2,3,2,2,14,0,0,0,11,3,27.33,0,0,0,24.12,3.21
3002976,2,1,34023,19,2,1,1,1,3,1,1,,8,2,3,0,3,3,0,12,19.05,1,68.05263,EAST BRUNSWICK,,East Brunswick township,NJ,08816,3207,34023006701,126.3,9,5,4,3,4,3,2,10,2,0,0,4,8,17.39,1.66,0,0,5.23,13.83
3003004,2,1,36103,3,2,1,1,1,4,1,1,,7,2,2,2,1,3,0,24,26.04,1,1950,WEST ISLIP,WEST ISLIP CDP,Islip town,NY,11795,1986,36103146800,828.25,3,2,1,4,4,2,4,18,4,2,0,9,15,18.64,4.56,2.83,0,9.75,16.28
3003034,2,3,36059,17,2,1,1,2,1,1,1,,5,3,1,0,1,1,0,2,1.66,1,341.28571,BALDWIN,BALDWIN CDP,Hempstead town,NY,11510,1763,36059413500,341.61,3,2,1,1,3,1,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3003041,2,2,34003,17,2,1,1,2,1,1,1,,3,3,0,0,0,0,0,3,4.95,1,226.375,FORT LEE,FORT LEE BOROUGH,Fort Lee borough,NJ,07024,2679,34003019103,429.48,7,5,4,1,2,0,6,0,2,1,0,0,3,0,3.3,1.65,0,0,4.95
3003043,2,2,36005,13,2,1,1,2,1,1,1,,1,4,0,0,1,0,0,2,1.66,1,340.6,BRONX,NEW YORK CITY,Bronx borough,NY,10453,828,36005021700,168.96,2,1,1,1,1,0,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3003044,2,3,34027,3,2,1,1,1,4,2,1,,7,4,5,0,3,4,0,8,9.43,1,581,ROCKAWAY,,Rockaway township,NJ,07866,3178,34027044401,1900.56,9,5,4,4,4,3,2,8,0,0,0,4,4,9.43,0,0,0,3.01,6.43
3003061,2,1,36119,17,2,1,1,1,4,1,1,,5,2,2,2,2,3,0,8,6.86,1,264.57143,YONKERS,YONKERS CITY,Yonkers city,NY,10704,2175,36119001504,2373.91,4,3,1,4,3,2,2,8,0,0,0,4,4,6.86,0,0,0,3.01,3.86
3003086,2,3,36119,14,2,1,1,1,3,1,1,,5,4,4,0,1,3,0,2,1.5,1,290.42857,CORTLANDT MANOR,,Cortlandt town,NY,10567,2238,36119014703,50,4,3,1,3,3,3,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3003097,2,2,34029,15,2,1,1,1,2,1,1,,6,5,4,0,2,2,0,8,7.55,1,308.83333,LANOKA HARBOR,,Lacey township,NJ,08734,3294,34029732001,470.61,10,5,4,2,4,3,2,8,0,0,0,0,8,7.55,0,0,0,0,7.55
3003113,2,2,36081,17,2,1,1,3,1,1,1,,99,4,1,0,0,1,0,3,2.69,1,183.3125,QUEENS,NEW YORK CITY,Queens borough,NY,11357,527,36081099100,362.29,2,1,1,1,9,1,6,3,0,0,0,0,3,2.69,0,0,0,0,2.69
3003130,2,1,34031,17,2,1,1,2,2,1,1,,4,2,2,0,2,2,0,9,12.88,1,334.33333,CLIFTON,CLIFTON CITY,Clifton city,NJ,07011,2732,34031125000,535.73,7,5,4,2,2,2,2,9,0,0,0,8,1,12.88,0,0,0,11.45,1.43
3003166,1,2,36061,6,2,1,1,2,1,1,1,,99,1,0,0,1,1,0,4,3.32,1,420.625,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10016,131,36061008000,480.98,1,1,1,1,9,0,4,0,2,2,0,2,2,0,1.66,1.66,0,1.66,1.66
3003178,2,1,36087,15,1,1,1,1,3,1,1,,8,1,3,1,2,2,0,12,12,1,287.33333,NEW CITY,NEW CITY CDP,Clarkstown town,NY,10954,2282,36087011404,535.25,4,3,1,3,4,3,2,11,1,0,0,8,4,11,1,0,0,8,4
3003180,2,1,9001,1,2,1,1,1,1,1,1,,3,3,1,0,1,1,0,9,33.17,1,346.5,DANBURY,DANBURY CITY,Danbury town,CT,06811,2637,9001210900,133.86,6,4,3,1,2,1,4,9,0,0,0,0,9,33.17,0,0,0,0,33.17
3003209,2,2,34035,6,2,1,1,1,5,2,1,,8,4,2,3,1,2,3,0,0,1,351.875,SKILLMAN,,Montgomery township,NJ,08558,3195,34035054201,764.33,9,5,4,4,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
3003227,2,1,36103,16,2,1,1,1,2,2,1,,3,3,3,0,0,2,0,14,16.25,1,206.2,HUNTINGTON,ELWOOD CDP,Huntington town,NY,11743,1880,36103111506,274.84,3,2,1,2,2,3,6,14,0,0,0,0,14,16.25,0,0,0,0,16.25
3003250,2,3,9001,1,2,1,1,2,1,1,1,,3,1,1,0,1,1,0,3,2.26,1,1716,NORWALK,NORWALK CITY,Norwalk town,CT,06851,2505,9001043400,2334.46,6,4,3,1,2,1,4,3,0,0,0,2,1,2.26,0,0,0,1.5,0.75
3003257,2,1,34003,17,2,1,1,1,2,1,1,,6,3,2,0,2,2,0,4,3.16,1,159.23529,FAIR LAWN,FAIR LAWN BOROUGH,Fair Lawn borough,NJ,07410,2677,34003017100,1651.72,7,5,4,2,4,2,2,2,2,0,0,4,0,1.5,1.66,0,0,3.16,0
3003264,2,3,34019,21,2,1,1,1,4,1,1,,6,5,3,2,2,2,2,17,22.48,1,58.95652,ANNANDALE,,Clinton township,NJ,08801,3320,34019011002,52.36,11,5,4,4,4,3,1,12,2,3,0,2,15,16.24,1.83,4.41,0,1.5,20.98
3003306,2,2,34019,18,2,1,1,1,2,1,1,,8,4,2,0,1,2,0,8,7.39,1,145.93333,LEBANON,,Tewksbury township,NJ,08833,3338,34019010100,61.01,11,5,4,2,4,2,4,8,0,0,0,2,6,7.39,0,0,0,1.5,5.89
3003338,2,2,36047,3,2,1,1,2,3,1,1,,5,4,2,0,3,3,0,4,3.26,1,1255,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11204,1335,36047026600,241.95,2,1,1,3,3,2,2,0,0,4,0,4,0,0,0,3.26,0,3.26,0
3003373,2,2,36061,10,2,1,1,2,1,1,1,,1,4,1,0,0,1,0,5,17.67,1,430.94444,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10021,187,36061012600,148.44,1,1,1,1,1,1,6,0,0,5,0,0,5,0,0,17.67,0,0,17.67
3003394,2,2,36061,10,2,1,1,2,1,1,1,,5,3,2,0,1,1,0,6,8.58,1,968.66667,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10012,23,36061004900,289.38,1,1,1,1,3,2,4,6,0,0,0,4,2,8.58,0,0,0,5.72,2.86
3003400,2,3,36005,7,2,1,1,2,4,1,1,,2,5,1,2,1,2,2,18,30.26,1,1136,BRIDGEPORT,NEW YORK CITY,Bronx borough,NY,06610,911,36005021800,457.59,2,1,1,4,1,1,3,0,4,14,0,0,18,0,6.3,23.96,0,0,30.26
3003410,2,3,34025,21,2,1,1,1,2,1,1,,4,4,2,0,1,2,0,4,3.86,1,107.86667,MIDDLETOWN,,Middletown township,NJ,07748,3260,34025801000,50.09,10,5,4,2,2,2,4,4,0,0,0,0,4,3.86,0,0,0,0,3.86
3003421,2,3,36059,18,2,1,1,1,3,1,1,,6,1,3,1,3,3,0,6,4.79,1,118.41176,PLAINVIEW,PLAINVIEW CDP,Oyster Bay town,NY,11803,1832,36059519702,50.01,3,2,1,3,4,3,2,6,0,0,0,4,2,4.79,0,0,0,3.01,1.78
3003434,2,2,36119,11,2,1,1,2,1,1,1,,1,2,0,0,0,0,0,3,4.92,1,544.5,YONKERS,YONKERS CITY,Yonkers city,NY,10710,2187,36119002203,62.75,4,3,1,1,1,0,6,0,2,1,0,0,3,0,3.28,1.64,0,0,4.92
3003501,2,1,34025,14,2,1,1,1,2,1,1,,7,2,1,0,1,1,0,11,22.83,1,278.28571,OCEAN GROVE,OCEAN GROVE CDP,Neptune township,NJ,07756,3263,34025807400,95.28,10,5,4,2,4,1,4,8,0,3,0,0,11,16.52,0,6.31,0,0,22.83
3003526,2,1,34027,18,2,1,1,1,4,1,1,,4,3,2,2,2,2,2,12,14.64,1,86.2,DENVILLE,,Denville township,NJ,07834,3151,34027041400,342.37,9,5,4,4,2,2,1,8,4,0,0,4,8,10.99,3.66,0,0,4.36,10.28
3003529,2,2,34013,17,2,1,1,1,4,1,1,,8,4,2,2,2,2,2,22,27.9,1,137,WEST ORANGE,,West Orange township,NJ,07052,3082,34013018000,158.53,8,5,4,4,4,2,1,20,0,2,0,8,14,24.13,0,3.77,0,10.55,17.35
3003546,2,2,34029,13,2,1,1,2,2,1,1,,2,4,1,0,0,2,0,6,4.97,1,537.25,BRICK,,Brick township,NJ,08724,3288,34029713300,243.19,10,5,4,2,1,1,6,6,0,0,0,0,6,4.97,0,0,0,0,4.97
3003559,2,3,36119,14,2,1,1,1,2,1,1,,5,4,3,0,2,2,0,12,16.32,1,864,MONTROSE,MONTROSE CDP,Cortlandt town,NY,10548,2245,36119014604,125.81,4,3,1,2,3,3,2,12,0,0,0,4,8,16.32,0,0,0,3.01,13.31
3003572,2,1,36027,18,2,1,1,2,1,1,1,,3,1,1,0,1,1,0,5,7.15,1,122.2381,POUGHKEEPSIE,,Poughkeepsie town,NY,12603,2399,36027140300,91.93,5,3,2,1,2,1,4,5,0,0,0,2,3,7.15,0,0,0,2.86,4.29
3003636,2,3,34021,16,2,1,1,1,2,1,1,,8,4,2,0,2,2,0,5,8.45,1,252,PRINCETON,,Princeton township,NJ,08540,3581,34021004204,174.27,12,6,5,2,4,2,2,2,0,3,0,2,3,1.5,0,6.95,0,1.5,6.95
3003680,2,3,36081,12,2,1,1,1,1,1,1,,4,4,1,0,0,1,0,7,11.13,1,186.28571,NEW YORK,NEW YORK CITY,Queens borough,NY,11366,559,36081133300,50.01,2,1,1,1,2,1,6,7,0,0,0,0,7,11.13,0,0,0,0,11.13
3003698,2,2,36027,20,2,1,1,1,2,1,1,,6,4,2,0,2,2,0,3,2.26,1,112.5,BEACON,BEACON CITY,Beacon city,NY,12508,2445,36027210301,116.69,5,3,2,2,4,2,2,3,0,0,0,2,1,2.26,0,0,0,1.5,0.75
3003726,2,2,34027,20,2,1,1,2,5,1,1,,3,5,3,2,4,4,0,11,11.83,1,137.77778,PARSIPPANY-TROY HILLS,,Parsippany-Troy Hills township,NJ,07054,3172,34027041706,813.2,9,5,4,4,2,3,2,11,0,0,0,6,5,11.83,0,0,0,4.47,7.35
3003778,2,1,36085,17,2,1,1,1,2,1,1,,6,4,1,0,0,2,0,10,9.25,1,317.5,STATEN ISLAND,NEW YORK CITY,Staten Island borough,NY,10314,1568,36085018701,365.72,2,1,1,2,4,1,6,8,0,2,0,2,8,7.62,0,1.63,0,1.63,7.62
3003780,2,3,36061,20,2,1,1,2,1,1,1,,99,4,0,0,1,1,0,2,1.66,1,128.66667,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10021,193,36061013800,119.62,1,1,1,1,9,0,4,0,2,0,0,2,0,0,1.66,0,0,1.66,0
3003786,2,3,36087,15,2,1,1,1,5,1,1,,6,3,2,3,1,2,2,4,3.66,1,442.33333,NEW CITY,NEW CITY CDP,Clarkstown town,NY,10956,2274,36087010804,89.05,4,3,1,4,4,2,3,0,4,0,0,0,4,0,3.66,0,0,0,3.66
3003835,2,1,36047,3,2,1,1,2,3,2,1,,8,4,1,0,2,2,1,10,10.56,1,352.75,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11209,1295,36047005202,432.59,2,1,1,3,4,1,1,4,4,2,0,4,6,4.09,4.56,1.91,0,4.56,6
3003862,2,3,34041,21,2,1,1,1,2,1,1,,6,4,2,1,2,2,0,6,6.55,1,76.91304,HACKETTSTOWN,HACKETTSTOWN TOWN,Hackettstown town,NJ,07840,3348,34041031401,73.37,11,5,4,2,4,2,2,6,0,0,0,4,2,6.55,0,0,0,4.36,2.18
3003866,2,2,34027,20,2,1,1,2,1,1,1,,1,4,1,0,0,1,0,4,3.9,1,105.27273,LAKE HIAWATHA,,Parsippany-Troy Hills township,NJ,07034,3172,34027041701,757.08,9,5,4,1,1,1,6,4,0,0,0,0,4,3.9,0,0,0,0,3.9
3003902,2,2,34017,18,2,1,1,3,1,1,1,,1,4,0,0,0,0,0,0,0,1,145.8,NEW YORK,WEST NEW YORK TOWN,West New York town,NJ,07093,2861,34017032400,113.03,8,5,4,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
3003910,2,1,34021,16,2,1,1,1,2,1,1,,7,1,3,0,2,2,0,7,5.26,1,206.2,PENNINGTON,PENNINGTON BOROUGH,Pennington borough,NJ,08534,3579,34021003903,142.59,12,6,5,2,4,3,2,7,0,0,0,7,0,5.26,0,0,0,5.26,0
3003926,2,2,34003,20,2,1,1,2,1,1,1,,3,4,1,0,0,1,0,2,2.24,1,292.57143,LODI,LODI BOROUGH,Lodi borough,NJ,07644,2691,34003030100,225.85,7,5,4,1,2,1,6,2,0,0,0,0,2,2.24,0,0,0,0,2.24
3003940,2,3,36059,17,2,1,1,1,2,1,1,,4,2,2,0,2,2,0,5,7.02,1,209,MERRICK,MERRICK CDP,Hempstead town,NY,11566,1785,36059415202,254.63,3,2,1,2,2,2,2,5,0,0,0,2,3,7.02,0,0,0,1.5,5.51
3004022,2,2,36047,3,2,1,1,2,1,1,1,,2,3,0,0,0,1,0,0,0,1,183.35714,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11206,1060,36047049100,1061.32,2,1,1,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0
3004077,2,1,34017,18,2,1,1,2,5,1,1,,3,3,1,1,1,2,0,6,7.63,1,126.66667,JERSEY CITY,JERSEY CITY CITY,Jersey City city,NJ,07307,2754,34017000800,112.33,8,5,4,4,2,1,4,0,0,6,0,0,6,0,0,7.63,0,0,7.63
3004100,2,2,34027,15,2,1,1,1,1,1,1,,6,4,2,0,1,1,0,6,7.75,1,183.5,LINCOLN PARK,LINCOLN PARK BOROUGH,Lincoln Park borough,NJ,07035,3159,34027040101,115.86,9,5,4,1,4,2,4,6,0,0,0,4,2,7.75,0,0,0,5.72,2.02
3004103,2,3,36047,8,2,1,1,2,2,1,97,SWEDISH,8,4,0,0,2,1,0,2,2.29,1,13,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11201,1075,36047001100,50,2,1,1,2,4,0,2,0,2,0,0,0,2,0,2.29,0,0,0,2.29
3004108,2,2,36119,2,2,1,1,1,2,1,1,,6,2,2,0,1,1,0,2,1.5,1,643.66667,OSSINING,,Ossining town,NY,10562,2221,36119013700,83.2,4,3,1,2,4,2,4,2,0,0,0,2,0,1.5,0,0,0,1.5,0
3004127,2,2,34013,17,2,1,1,1,1,1,1,,4,2,1,0,1,1,0,4,6.67,1,270,MONTCLAIR,,Montclair township,NJ,07042,3074,34013017200,172.25,8,5,4,1,2,1,4,4,0,0,0,2,2,6.67,0,0,0,3.33,3.33
3004149,2,3,34013,6,2,1,1,1,2,1,1,,7,4,4,0,1,2,0,8,7.57,1,179.5,MONTCLAIR,UPPER MONTCLAIR CDP,Montclair township,NJ,07043,3063,34013016100,53.43,8,5,4,2,4,3,4,6,2,0,0,2,6,5.91,1.66,0,0,1.66,5.91
3004205,2,3,36081,12,2,1,1,1,2,1,1,,4,3,2,0,2,2,0,9,9.25,1,367.5,NEW YORK,NEW YORK CITY,Queens borough,NY,11357,492,36081097300,212.73,2,1,1,2,2,2,2,5,2,2,0,2,7,4.79,1.66,2.8,0,1.66,7.59
3004212,2,2,34013,7,2,1,1,2,1,1,1,,3,3,0,0,0,0,0,2,1.75,1,1761,EAST ORANGE,EAST ORANGE CITY,East Orange city,NJ,07017,3004,34013010200,1955.44,8,5,4,1,2,0,6,2,0,0,0,0,2,1.75,0,0,0,0,1.75
3004262,2,2,34013,21,2,1,1,1,2,1,1,,5,5,3,0,1,2,0,3,4.73,1,114.125,CALDWELL,CALDWELL BOROUGH,Caldwell borough,NJ,07006,3121,34013021702,157.13,8,5,4,2,3,3,4,3,0,0,0,0,3,4.73,0,0,0,0,4.73
3004320,2,2,34039,21,2,1,1,1,3,1,1,,5,5,4,0,1,2,0,21,19.07,1,92.2963,BERKELEY HEIGHTS,,Berkeley Heights township,NJ,07922,3123,34039038202,57.3,8,5,4,3,3,3,4,21,0,0,0,13,8,19.07,0,0,0,10.69,8.38
3004323,2,3,34029,15,2,1,1,1,2,1,1,,99,2,3,0,0,2,0,5,6.68,1,265.6,LAKEWOOD,,Lakewood township,NJ,08701,3296,34029715700,228.14,10,5,4,2,9,3,6,5,0,0,0,0,5,6.68,0,0,0,0,6.68
3004324,2,1,36061,20,2,1,1,2,1,1,1,,2,2,0,0,1,1,0,6,9.76,1,191.21739,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10022,140,36061010601,1157.89,1,1,1,1,1,0,4,0,0,6,0,0,6,0,0,9.76,0,0,9.76
3004377,2,3,36061,10,2,1,1,2,1,1,1,,1,2,0,0,0,0,0,2,1.89,1,497.75,NEW YORK,NEW YORK CITY,Manhattan borough,NY,10011,72,36061008700,140.46,1,1,1,1,1,0,6,0,2,0,0,0,2,0,1.89,0,0,0,1.89
3004404,2,3,36081,4,2,1,1,2,2,1,1,,8,1,2,0,2,2,0,8,13.33,1,793,QUEENS,NEW YORK CITY,Queens borough,NY,11101,362,36081000700,846.16,2,1,1,2,4,2,2,8,0,0,0,6,2,13.33,0,0,0,10,3.33
3004432,2,3,34021,9,2,1,1,1,2,1,1,,3,5,4,0,2,2,0,12,17.99,1,513.2,TRENTON,WHITE HORSE CDP,Hamilton township,NJ,08610,3574,34021002500,711.16,12,6,5,2,2,3,2,12,0,0,0,5,7,17.99,0,0,0,8.92,9.07
3004471,2,3,36047,8,2,1,1,2,2,1,1,,1,4,0,1,1,0,1,7,10.74,1,902,BROOKLYN,NEW YORK CITY,Brooklyn borough,NY,11233,1140,36047029900,2987.98,2,1,1,2,1,0,3,0,3,4,0,2,5,0,4.65,6.1,0,2.9,7.84
3004475,2,3,34029,13,2,1,1,1,3,1,1,,4,2,2,1,1,2,1,16,20.98,1,212.11111,POINT PLEASANT BEACH,POINT PLEASANT BOROUGH,Point Pleasant borough,NJ,08742,3306,34029711100,243.78,10,5,4,3,2,2,3,14,0,2,0,0,16,17.32,0,3.66,0,0,20.98
3004508,2,3,34027,3,2,1,1,1,2,1,1,,5,4,2,0,2,2,0,14,28.9,1,572,WHIPPANY,,Hanover township,NJ,07981,3155,34027042000,228.69,9,5,4,2,3,2,2,14,0,0,0,5,9,28.9,0,0,0,8.59,20.32
