ID,SAMPN,PERNO,MODE,GENDER,AGE,INCOME,CAR,LIC,TRIPDIST_R1,TRPDUR_R,OTAZ,DTAZ,TOD_R
9770,3149291,3,1,1,1,9,1,NA,2,2,2859,2853,2
9771,3149291,3,1,1,1,9,1,NA,1,1,2853,2853,2
9772,3149291,3,1,1,1,9,1,NA,1,1,2853,2853,2
9773,3149291,3,1,1,1,9,1,NA,2,2,2853,2859,2
9774,3149318,1,2,2,2,2,2,1,3,3,126,1070,4
9775,3149354,1,5,1,4,4,2,1,1,1,39,38,1
9776,3149354,1,5,1,4,4,2,1,1,2,38,314,1
9777,3149354,1,4,1,4,4,2,1,1,1,75,39,3
9778,3149381,1,5,2,3,1,1,1,1,1,482,469,1
9779,3149381,1,5,2,3,1,1,1,1,1,469,469,1
9780,3149381,1,5,2,3,1,1,1,1,1,469,482,1
9781,3149381,1,5,2,3,1,1,1,1,1,482,482,1
9782,3149381,1,5,2,3,1,1,1,1,1,482,482,1
9783,3149381,1,5,2,3,1,1,1,1,1,482,469,2
9784,3149381,1,5,2,3,1,1,1,1,2,469,482,2
9785,3149381,1,5,2,3,1,1,1,1,1,482,470,3
9786,3149381,1,5,2,3,1,1,1,1,1,470,482,3
9787,3149517,1,5,2,4,2,1,1,1,2,2004,2004,1
9788,3149517,1,1,2,4,2,1,1,2,1,2004,2004,2
9789,3149517,1,1,2,4,2,1,1,1,1,2004,2004,2
9790,3149517,1,1,2,4,2,1,1,2,1,2004,2018,2
9791,3149517,1,1,2,4,2,1,1,1,1,2018,2004,2
9792,3149517,2,1,1,4,2,1,1,2,3,2004,2019,1
9793,3149517,2,1,1,4,2,1,1,6,4,2019,2086,2
9794,3149517,2,1,1,4,2,1,1,6,4,2086,2004,3
9795,3149517,2,5,1,4,2,1,1,1,1,2004,2004,3
9796,3149569,1,1,1,3,2,1,1,5,3,3070,3172,3
9797,3149771,1,1,1,4,4,1,1,1,1,473,473,1
9798,3149771,1,2,1,4,4,1,1,4,4,473,80,1
9799,3149867,1,5,2,3,2,2,1,1,1,2765,2764,2
9800,3149871,1,5,1,4,4,2,1,1,2,311,85,2
9801,3149871,1,5,1,4,4,2,1,1,2,85,311,3
9802,3149992,1,5,1,4,3,2,1,3,3,1261,128,1
9803,3149992,2,5,2,3,3,2,1,1,1,1261,1259,2
9804,3149992,2,5,2,3,3,2,1,1,1,1259,1215,2
9805,3149992,2,5,2,3,3,2,1,1,1,1215,1256,2
9806,3149992,2,5,2,3,3,2,1,1,1,1256,1215,2
9807,3149992,2,5,2,3,3,2,1,1,2,1215,1261,2
9808,3149992,3,5,1,1,3,2,NA,1,2,1261,1259,1
9809,3149992,3,5,1,1,3,2,NA,1,1,1259,1215,2
9810,3149992,3,5,1,1,3,2,NA,1,1,1215,1256,2
9811,3149992,3,5,1,1,3,2,NA,1,1,1256,1215,2
9812,3149992,3,5,1,1,3,2,NA,1,2,1215,1261,2
9813,3150085,1,3,2,4,1,2,2,2,3,767,809,3
9814,3150085,1,4,2,4,1,2,2,1,3,809,767,4
9815,3150085,2,3,2,1,1,2,NA,2,3,767,809,3
9816,3150085,2,4,2,1,1,2,NA,1,3,809,767,4
9817,3150085,3,3,1,2,1,2,2,2,3,767,809,3
9818,3150085,3,4,1,2,1,2,2,1,3,809,767,4
9819,3150473,1,2,2,4,1,2,2,3,4,1400,1309,1
9820,3150473,1,2,2,4,1,2,2,3,4,1309,1400,2
9821,3150705,1,1,2,6,1,1,1,2,2,2571,2539,2
9822,3150705,1,1,2,6,1,1,1,1,2,2539,2539,2
9823,3150705,1,1,2,6,1,1,1,1,1,2539,2539,2
9824,3150705,1,1,2,6,1,1,1,2,2,2539,2571,2
9825,3150749,2,5,1,6,1,1,1,1,1,3221,3221,2
9826,3150749,2,5,1,6,1,1,1,1,2,3221,3221,2
9827,3150749,2,5,1,6,1,1,1,1,2,3221,3221,2
9828,3150749,2,5,1,6,1,1,1,1,2,3221,3221,2
9829,3150749,2,5,1,6,1,1,1,1,3,3221,3221,2
9830,3150794,1,1,2,4,1,1,1,3,2,1807,1655,1
9831,3150794,1,1,2,4,1,1,1,1,1,1655,1659,2
9832,3150794,1,1,2,4,1,1,1,2,1,1659,1698,2
9833,3150794,1,1,2,4,1,1,1,4,2,1698,1639,2
9834,3150794,1,1,2,4,1,1,1,2,1,1639,1807,2
9835,3150794,1,1,2,4,1,1,1,1,1,1807,1808,2
9836,3150794,1,1,2,4,1,1,1,1,1,1808,1808,2
9837,3150794,1,1,2,4,1,1,1,1,1,1808,1808,2
9838,3150794,1,1,2,4,1,1,1,1,1,1808,1807,3
9839,3150818,1,1,2,3,9,1,1,3,2,2133,2190,3
9840,3150818,1,1,2,3,9,1,1,2,1,2190,2196,3
9841,3150911,1,1,2,5,3,1,1,1,1,501,530,1
9842,3150911,1,1,2,5,3,1,1,6,4,530,1956,1
9843,3150911,1,1,2,5,3,1,1,6,3,1956,1635,2
9844,3150911,1,1,2,5,3,1,1,4,3,1635,616,2
9845,3150911,1,1,2,5,3,1,1,2,2,616,501,2
9846,3151113,2,1,2,4,4,1,1,1,1,2689,2689,1
9847,3151113,2,1,2,4,4,1,1,1,1,2689,2689,1
9848,3151113,2,1,2,4,4,1,1,1,1,2689,2689,1
9849,3151113,2,1,2,4,4,1,1,4,3,2689,2706,1
9850,3151113,2,1,2,4,4,1,1,1,1,2706,2706,2
9851,3151113,2,1,2,4,4,1,1,4,2,2706,2689,2
9852,3151113,2,1,2,4,4,1,1,1,1,2689,2689,3
9853,3151113,2,1,2,4,4,1,1,2,1,2689,2689,3
9854,3151113,2,1,2,4,4,1,1,1,1,2689,2689,3
9855,3151113,2,1,2,4,4,1,1,1,1,2689,2689,3
9856,3151113,2,1,2,4,4,1,1,2,1,2689,2689,4
9857,3151113,2,1,2,4,4,1,1,1,1,2689,2689,4
9858,3151113,2,1,2,4,4,1,1,2,1,2689,2675,4
9859,3151113,2,1,2,4,4,1,1,2,1,2675,2689,4
9860,3151113,4,1,1,1,4,1,NA,2,1,2689,2689,3
9861,3151113,4,1,1,1,4,1,NA,2,1,2689,2689,4
9862,3151113,4,1,1,1,4,1,NA,1,1,2689,2689,4
9863,3151124,2,1,2,1,2,1,NA,3,2,2834,2769,3
9864,3151124,2,1,2,1,2,1,NA,2,2,2769,2834,3
9865,3151124,2,1,2,1,2,1,NA,3,2,2834,2692,3
9866,3151124,2,1,2,1,2,1,NA,2,2,2692,2832,3
9867,3151124,2,1,2,1,2,1,NA,2,1,2832,2841,3
9868,3151124,2,1,2,1,2,1,NA,2,2,2841,2832,3
9869,3151124,2,1,2,1,2,1,NA,1,1,2832,2834,4
9870,3151124,3,1,2,1,2,1,NA,3,2,2834,2769,3
9871,3151124,3,1,2,1,2,1,NA,2,2,2769,2834,3
9872,3151124,3,1,2,1,2,1,NA,3,2,2834,2692,3
9873,3151124,3,1,2,1,2,1,NA,2,2,2692,2832,3
9874,3151124,3,1,2,1,2,1,NA,1,1,2832,2834,4
9875,3151194,1,1,1,4,4,1,1,1,1,1721,1720,3
9876,3151194,1,1,1,4,4,1,1,1,1,1720,1721,3
9877,3151233,1,2,2,3,2,2,1,4,4,1276,92,2
9878,3151233,1,5,2,3,2,2,1,1,2,92,75,2
9879,3151233,1,5,2,3,2,2,1,1,1,75,92,2
9880,3151233,1,5,2,3,2,2,1,1,1,92,75,2
9881,3151233,1,5,2,3,2,2,1,1,2,75,96,2
9882,3151233,1,5,2,3,2,2,1,1,2,96,95,3
9883,3151233,1,5,2,3,2,2,1,1,1,95,95,3
9884,3151233,1,2,2,3,2,2,1,1,3,95,106,3
9885,3151233,1,5,2,3,2,2,1,1,2,106,98,3
9886,3151233,1,2,2,3,2,2,1,4,4,98,1215,3
9887,3151233,1,5,2,3,2,2,1,1,1,1215,1213,3
9888,3151233,1,5,2,3,2,2,1,1,1,1213,1260,3
9889,3151290,2,1,2,5,3,1,1,4,2,2732,2706,3
9890,3151290,2,1,2,5,3,1,1,4,2,2706,2732,4
9891,3151295,1,1,1,4,3,1,1,3,1,3347,3329,3
9892,3151585,1,1,2,3,3,1,1,1,1,2218,2220,2
9893,3151585,1,1,2,3,3,1,1,1,1,2220,2218,2
9894,3151585,1,1,2,3,3,1,1,1,1,2218,2218,4
9895,3151585,1,1,2,3,3,1,1,1,1,2218,2218,4
9896,3151638,1,2,1,5,1,2,2,3,4,1021,880,2
9897,3151638,1,2,1,5,1,2,2,3,4,880,1021,2
9898,3151638,1,5,1,5,1,2,2,1,3,1021,1021,2
9899,3151639,1,3,2,4,2,2,2,2,4,1179,1523,2
9900,3151639,1,3,2,4,2,2,2,2,4,1523,1494,2
9901,3151639,1,5,2,4,2,2,2,1,1,1494,1496,3
9902,3151639,1,1,2,4,2,2,2,2,3,1496,1179,4
9903,3151739,1,2,2,5,2,2,2,4,3,1263,256,1
9904,3151739,1,2,2,5,2,2,2,3,3,256,85,1
9905,3151746,2,1,2,4,1,1,1,2,2,3385,3385,2
9906,3151746,2,1,2,4,1,1,1,2,2,3385,3385,2
9907,3151806,1,1,2,5,1,1,1,4,3,3367,3348,3
9908,3151814,1,1,2,4,2,1,1,1,2,791,791,1
9909,3151814,1,1,2,4,2,1,1,1,2,791,791,1
9910,3151814,1,1,2,4,2,1,1,2,2,791,236,2
9911,3151814,1,2,2,4,2,1,1,2,4,236,791,2
9912,3151814,1,5,2,4,2,1,1,1,2,791,791,2
9913,3151814,1,5,2,4,2,1,1,1,1,791,791,2
9914,3151814,1,5,2,4,2,1,1,1,1,791,791,2
9915,3151814,3,5,2,1,2,1,NA,1,1,791,791,2
9916,3151814,3,5,2,1,2,1,NA,1,1,791,791,2
9917,3151825,1,1,1,5,2,1,1,1,1,2839,2840,1
9918,3151825,1,1,1,5,2,1,1,1,1,2840,2839,1
9919,3151825,1,5,1,5,2,1,1,1,2,2839,2837,2
9920,3151825,1,5,1,5,2,1,1,1,1,2837,2839,2
9921,3152129,1,5,1,4,2,1,1,1,2,315,129,1
9922,3152129,1,5,1,4,2,1,1,1,1,129,315,2
9923,3152129,2,5,2,1,2,1,NA,1,2,315,129,3
9924,3152129,2,5,2,1,2,1,NA,1,1,129,315,3
9925,3152129,3,5,1,1,2,1,NA,1,2,315,129,3
9926,3152129,3,5,1,1,2,1,NA,1,1,129,315,3
9927,3152129,4,5,2,3,2,1,1,1,2,315,129,3
9928,3152129,4,5,2,3,2,1,1,1,1,129,315,3
9929,3152423,1,1,2,3,1,1,1,3,1,1024,810,2
9930,3152423,1,1,2,3,1,1,1,1,1,810,808,2
9931,3152423,1,1,2,3,1,1,1,2,1,937,771,2
9932,3152423,2,1,1,3,1,1,1,3,1,1024,810,2
9933,3152423,2,1,1,3,1,1,1,1,1,810,808,2
9934,3152423,2,1,1,3,1,1,1,2,1,937,771,2
9935,3152556,1,1,1,3,3,1,1,4,3,3396,3465,4
9936,3152556,2,1,1,3,3,1,1,3,2,3468,3465,4
9937,3152625,1,3,2,5,1,2,2,1,2,1396,1394,2
9938,3152625,1,3,2,5,1,2,2,2,3,1394,1389,2
9939,3152625,1,4,2,5,1,2,2,2,2,1389,1396,2
9940,3152625,1,3,2,5,1,2,2,2,4,1396,1434,4
9941,3152629,1,5,2,4,2,1,1,1,1,152,157,3
9942,3152629,1,5,2,4,2,1,1,1,1,157,157,3
9943,3152629,1,4,2,4,2,1,1,5,4,157,1500,4
9944,3152629,2,1,1,4,2,1,1,2,1,1500,1433,3
9945,3152629,2,1,1,4,2,1,1,2,1,1433,1499,3
9946,3152629,2,1,1,4,2,1,1,2,2,1499,1500,3
9947,3152629,2,1,1,4,2,1,1,1,1,1500,1500,3
9948,3152679,1,1,2,4,1,1,1,2,1,2399,2399,3
9949,3152679,1,1,2,4,1,1,1,1,1,2399,2399,3
9950,3152679,1,1,2,4,1,1,1,1,1,2399,2399,3
9951,3152736,1,1,1,4,4,1,1,4,2,2335,2411,3
9952,3152736,2,1,2,5,4,1,1,1,1,2411,2411,3
9953,3152805,1,1,2,5,2,1,1,2,3,224,171,1
9954,3152805,1,1,2,5,2,1,1,4,3,171,987,1
9955,3152805,1,1,2,5,2,1,1,3,2,987,891,2
9956,3152805,1,1,2,5,2,1,1,3,4,891,224,2
9957,3152805,1,1,2,5,2,1,1,2,3,224,171,3
9958,3152805,1,1,2,5,2,1,1,2,3,171,224,3
9959,3152852,2,1,2,3,3,1,1,2,2,3228,3228,1
9960,3152852,2,1,2,3,3,1,1,2,2,3228,3228,1
9961,3152852,2,1,2,3,3,1,1,2,2,3228,3228,2
9962,3152852,2,1,2,3,3,1,1,2,2,3228,3228,2
9963,3153063,1,5,1,5,4,1,1,1,2,183,181,3
9964,3153063,1,4,1,5,4,1,1,3,3,181,24,4
9965,3153063,3,5,1,2,4,1,1,1,3,24,55,3
9966,3153063,3,5,1,2,4,1,1,1,2,55,65,3
9967,3153063,3,5,1,2,4,1,1,1,3,65,24,4
9968,3153082,1,3,2,3,3,1,1,2,3,3398,3415,2
9969,3153082,1,5,2,3,3,1,1,1,2,3415,3412,3
9970,3153082,1,5,2,3,3,1,1,2,3,3412,3414,3
9971,3153082,1,1,2,3,3,1,1,2,2,3414,3398,3
9972,3153082,1,1,2,3,3,1,1,3,1,3398,3421,3
9973,3153082,1,1,2,3,3,1,1,2,2,3421,3414,4
9974,3153082,2,5,1,3,3,1,1,2,3,3412,3414,3
9975,3153343,1,1,1,3,2,1,1,2,1,3418,3415,2
9976,3153343,1,1,1,3,2,1,1,2,1,3415,3418,2
9977,3153343,1,1,1,3,2,1,1,3,2,3418,3468,3
9978,3153343,1,1,1,3,2,1,1,1,1,3468,3468,3
9979,3153343,1,1,1,3,2,1,1,3,2,3468,3418,3
9980,3153343,2,1,2,3,2,1,1,3,2,3418,3468,3
9981,3153343,2,1,2,3,2,1,1,1,1,3468,3468,3
9982,3153343,2,1,2,3,2,1,1,3,2,3468,3418,3
9983,3153343,3,1,2,1,2,1,NA,2,1,3418,3415,2
9984,3153343,3,1,2,1,2,1,NA,2,1,3415,3418,2
9985,3153343,3,1,2,1,2,1,NA,3,2,3418,3468,3
9986,3153343,3,1,2,1,2,1,NA,1,1,3468,3468,3
9987,3153343,3,1,2,1,2,1,NA,3,2,3468,3418,3
9988,3153356,1,1,1,4,2,1,1,2,2,2251,2209,1
9989,3153356,1,1,1,4,2,1,1,3,3,2459,2461,3
9990,3153356,1,1,1,4,2,1,1,4,2,2461,2251,4
9991,3153392,1,1,2,6,3,1,1,2,2,1891,1891,2
9992,3153392,1,1,2,6,3,1,1,2,1,1891,1886,2
9993,3153392,1,1,2,6,3,1,1,1,1,1886,1891,2
9994,3153406,4,2,1,4,3,1,2,4,4,1148,1075,1
9995,3153406,4,2,1,4,3,1,2,4,4,1075,1148,3
9996,3153521,1,5,2,6,1,2,1,1,1,1319,1316,1
9997,3153521,1,3,2,6,1,2,1,1,2,1316,1314,1
9998,3153521,1,3,2,6,1,2,1,1,2,1314,1301,2
9999,3153521,1,5,2,6,1,2,1,1,2,1301,1291,2
10000,3153521,1,5,2,6,1,2,1,1,1,1291,1291,2
10001,3153521,1,3,2,6,1,2,1,2,4,1300,1319,2
10002,3153643,1,1,1,4,2,1,1,3,2,3530,3547,1
10003,3153643,1,1,1,4,2,1,1,3,4,3547,3530,1
10004,3153643,1,1,1,4,2,1,1,2,1,3530,3546,1
10005,3153643,1,1,1,4,2,1,1,2,2,3546,3530,1
10006,3153643,1,1,1,4,2,1,1,5,3,3530,3388,2
10007,3153643,1,1,1,4,2,1,1,5,3,3388,3530,2
10008,3153643,2,1,2,3,2,1,1,5,3,3530,3393,2
10009,3153657,2,1,2,5,3,1,1,6,4,2435,2247,1
10010,3153657,2,5,2,5,3,1,1,1,1,2247,2247,2
10011,3153657,2,5,2,5,3,1,1,1,1,2247,2246,2
10012,3153657,2,5,2,5,3,1,1,1,2,2246,2246,2
10013,3153657,2,2,2,5,3,1,1,6,5,2246,2435,2
10014,3153657,3,1,2,1,3,1,NA,6,4,2435,2247,1
10015,3153657,3,5,2,1,3,1,NA,1,1,2247,2247,2
10016,3153657,3,5,2,1,3,1,NA,1,1,2247,2246,2
10017,3153657,3,5,2,1,3,1,NA,1,2,2246,2246,2
10018,3153657,3,2,2,1,3,1,NA,6,5,2246,2435,2
10019,3153657,4,1,2,1,3,1,NA,6,4,2435,2247,1
10020,3153657,4,1,2,1,3,1,NA,6,3,2247,2636,1
10021,3153657,4,1,2,1,3,1,NA,2,1,2636,2636,2
10022,3153657,4,1,2,1,3,1,NA,3,2,2636,2642,2
10023,3153657,4,1,2,1,3,1,NA,1,1,2642,2642,2
10024,3153657,4,1,2,1,3,1,NA,1,1,2642,2628,2
10025,3153657,4,1,2,1,3,1,NA,1,1,2628,2628,2
10026,3153657,4,1,2,1,3,1,NA,5,3,2628,2304,2
10027,3153657,4,1,2,1,3,1,NA,4,2,2304,2435,2
10028,3153689,1,5,2,3,1,2,1,1,1,99,96,2
10029,3153689,1,5,2,3,1,2,1,1,1,96,99,2
10030,3153689,1,2,2,3,1,2,1,3,3,99,326,2
10031,3153689,1,5,2,3,1,2,1,1,2,326,325,2
10032,3153915,1,1,1,4,4,1,1,1,1,3305,3305,1
10033,3153915,1,1,1,4,4,1,1,1,1,3305,3305,3
10034,3153915,2,1,2,2,4,1,1,1,1,3305,3305,3
10035,3153915,2,1,2,2,4,1,1,5,3,3305,3574,3
10036,3153915,2,1,2,2,4,1,1,1,1,3574,3574,3
10037,3153915,2,1,2,2,4,1,1,1,1,3574,3574,4
10038,3153915,2,1,2,2,4,1,1,5,3,3574,3305,4
10039,3153915,3,1,2,4,4,1,1,2,1,3305,3305,2
10040,3153915,3,1,2,4,4,1,1,2,1,3305,3279,2
10041,3153915,3,1,2,4,4,1,1,4,1,3279,3261,2
10042,3153915,3,1,2,4,4,1,1,1,1,3261,3261,2
10043,3153915,3,1,2,4,4,1,1,4,2,3261,3305,2
10044,3153915,3,1,2,4,4,1,1,1,1,3305,3305,2
10045,3153986,1,2,2,4,3,2,1,2,3,164,149,1
10046,3153986,1,2,2,4,3,2,1,2,3,149,164,2
10047,3153986,1,5,2,4,3,2,1,1,3,164,164,4
10048,3154036,2,1,1,5,2,1,1,2,2,3289,3289,1
10049,3154036,2,1,1,5,2,1,1,4,3,3289,3300,1
10050,3154036,2,1,1,5,2,1,1,4,3,3300,3289,2
10051,3154036,2,1,1,5,2,1,1,1,1,3289,3289,2
10052,3154036,2,1,1,5,2,1,1,1,1,3289,3289,2
10053,3154036,4,5,2,3,2,1,1,1,2,3289,3289,2
10054,3154036,4,1,2,3,2,1,1,4,3,3289,3297,2
10055,3154036,4,1,2,3,2,1,1,1,2,3297,3297,2
10056,3154036,4,1,2,3,2,1,1,4,2,3297,3289,2
10057,3154036,4,1,2,3,2,1,1,4,2,3289,3284,3
10058,3154036,4,1,2,3,2,1,1,3,2,3284,3288,3
10059,3154036,4,1,2,3,2,1,1,2,2,3288,3306,3
10060,3154036,4,1,2,3,2,1,1,2,2,3306,3284,3
10061,3154036,4,1,2,3,2,1,1,1,2,3284,3284,3
10062,3154090,2,1,1,5,2,1,1,1,1,3582,3582,2
10063,3154385,1,1,1,4,3,1,1,3,2,3182,3175,1
10064,3154385,1,1,1,4,3,1,1,2,1,3175,3175,1
10065,3154385,1,1,1,4,3,1,1,1,1,3175,3175,1
10066,3154577,1,1,1,3,2,1,1,6,4,3191,2833,3
10067,3154585,1,3,1,3,1,2,1,2,3,980,880,2
10068,3154585,1,3,1,3,1,2,1,2,3,880,980,3
10069,3154585,1,3,1,3,1,2,1,5,4,980,80,4
10070,3155001,1,3,2,4,1,2,2,2,3,823,764,1
10071,3155001,1,3,2,4,1,2,2,2,3,764,823,2
10072,3155113,1,1,1,4,2,1,1,1,1,1326,1323,4
10073,3155113,1,1,1,4,2,1,1,1,2,1323,1326,4
10074,3155158,1,5,1,4,4,2,1,1,2,2899,2900,1
10075,3155158,1,5,1,4,4,2,1,1,2,2890,2901,3
10076,3155158,1,5,1,4,4,2,1,1,2,2901,2899,3
10077,3155193,1,1,1,3,4,1,1,2,1,3578,3574,3
10078,3155193,1,1,1,3,4,1,1,2,2,3574,3578,4
10079,3155193,2,1,2,3,4,1,1,2,1,3578,3574,3
10080,3155193,2,1,2,3,4,1,1,2,1,3574,3578,4
10081,3155201,2,1,1,4,3,1,1,4,3,2279,2266,3
10082,3155201,2,1,1,4,3,1,1,2,1,2266,2265,3
10083,3155435,1,1,2,5,2,1,1,2,2,3144,3172,3
10084,3155582,1,1,2,4,4,1,1,6,4,2236,2421,2
10085,3155582,1,1,2,4,4,1,1,2,1,2421,2401,3
10086,3155582,1,1,2,4,4,1,1,2,2,2401,2421,3
10087,3155582,2,5,2,4,4,1,1,1,2,102,100,2
10088,3155687,1,1,1,4,2,1,1,2,3,1401,1265,1
10089,3155687,1,1,1,4,2,1,1,2,3,1265,1401,1
10090,3155687,1,1,1,4,2,1,1,2,3,1401,1265,3
10091,3155687,1,1,1,4,2,1,1,2,3,1265,1401,3
10092,3155723,1,5,2,4,4,2,1,1,1,121,181,3
10093,3155723,1,2,2,4,4,2,1,2,3,181,132,4
10094,3156003,1,1,2,4,1,1,1,1,3,1464,1475,1
10095,3156003,1,1,2,4,1,1,1,2,1,1475,1465,1
10096,3156003,1,1,2,4,1,1,1,1,1,1465,1464,1
10097,3156003,1,1,2,4,1,1,1,1,1,1464,1497,2
10098,3156003,1,1,2,4,1,1,1,2,3,1497,1530,2
10099,3156003,1,1,2,4,1,1,1,2,2,1530,1487,2
10100,3156003,1,1,2,4,1,1,1,2,2,1487,1496,2
10101,3156003,1,1,2,4,1,1,1,1,2,1496,1468,2
10102,3156003,1,1,2,4,1,1,1,1,1,1468,1464,2
10103,3156003,2,1,1,4,1,1,1,1,1,1464,1475,1
10104,3156003,2,1,1,4,1,1,1,1,3,1475,1483,1
10105,3156402,1,5,1,3,3,2,1,1,1,1219,1219,1
10106,3156402,1,5,1,3,3,2,1,1,1,1219,1219,1
10107,3156402,1,2,1,3,3,2,1,3,3,1219,70,1
10108,3156402,1,5,1,3,3,2,1,1,1,25,25,3
10109,3156402,1,2,1,3,3,2,1,3,3,25,1219,4
10110,3156402,2,5,2,3,3,2,1,1,3,1217,1219,4
10111,3156768,1,1,1,4,1,1,1,1,1,1734,1734,1
10112,3156768,1,1,1,4,1,1,1,2,2,1734,1735,1
10113,3156768,1,1,1,4,1,1,1,2,2,1735,1734,1
10114,3156768,1,1,1,4,1,1,1,1,1,1734,1734,2
10115,3156768,1,1,1,4,1,1,1,1,2,1734,1734,2
10116,3156832,1,5,1,3,4,2,2,1,2,2901,2764,2
10117,3156997,1,4,1,4,1,2,2,2,3,2738,2738,1
10118,3156997,1,4,1,4,1,2,2,2,3,2738,2738,2
10119,3157206,1,1,1,4,4,1,1,1,1,3146,3146,3
10120,3157206,1,1,1,4,4,1,1,1,1,3146,3158,3
10121,3157206,1,1,1,4,4,1,1,1,1,3158,3176,3
10122,3157206,1,1,1,4,4,1,1,1,1,3176,3146,3
10123,3157206,2,1,2,4,4,1,1,1,1,3146,3146,1
10124,3157206,2,1,2,4,4,1,1,1,1,3146,3158,3
10125,3157206,2,1,2,4,4,1,1,1,1,3158,3176,3
10126,3157206,2,1,2,4,4,1,1,1,1,3176,3146,3
10127,3157206,3,1,1,1,4,1,NA,1,1,3146,3146,1
10128,3157206,3,1,1,1,4,1,NA,1,1,3146,3146,3
10129,3157206,3,1,1,1,4,1,NA,1,1,3146,3158,3
10130,3157206,3,1,1,1,4,1,NA,1,1,3158,3176,3
10131,3157206,3,1,1,1,4,1,NA,1,1,3176,3146,3
10132,3157316,1,5,2,3,1,2,2,1,1,431,430,1
10133,3157316,1,5,2,3,1,2,2,1,1,429,431,3
10134,3157316,2,5,1,1,1,2,NA,1,2,430,429,2
10135,3157316,2,5,1,1,1,2,NA,1,1,429,431,3
10136,3157569,1,1,1,4,4,1,1,2,2,2374,2371,3
10137,3157569,1,1,1,4,4,1,1,2,2,2371,2374,3
10138,3157569,2,1,2,4,4,1,1,3,2,2374,2372,1
10139,3157569,2,1,2,4,4,1,1,3,2,2372,2374,1
10140,3157569,2,1,2,4,4,1,1,3,2,2374,2372,2
10141,3157569,2,1,2,4,4,1,1,3,2,2372,2374,2
10142,3157569,3,1,2,1,4,1,NA,2,2,2374,2371,3
10143,3157569,3,1,2,1,4,1,NA,2,2,2371,2374,3
10144,3157569,4,1,1,1,4,1,NA,2,2,2374,2371,3
10145,3157569,4,1,1,1,4,1,NA,2,2,2371,2374,3
10146,3157699,1,1,1,5,4,1,1,5,3,3289,3232,1
10147,3157699,1,1,1,5,4,1,1,5,3,3232,3249,2
10148,3157699,1,1,1,5,4,1,1,4,2,3249,3296,2
10149,3157699,1,1,1,5,4,1,1,2,1,3296,3289,2
10150,3157699,1,1,1,5,4,1,1,2,1,3289,3289,2
10151,3157699,1,1,1,5,4,1,1,2,1,3289,3300,2
10152,3157699,1,1,1,5,4,1,1,2,1,3300,3289,2
10153,3157699,1,1,1,5,4,1,1,1,2,3289,3289,2
10154,3157699,1,1,1,5,4,1,1,1,1,3289,3289,3
10155,3157699,1,1,1,5,4,1,1,1,1,3289,3289,4
10156,3157699,2,1,2,5,4,1,1,5,3,3289,3244,1
10157,3157699,2,1,2,5,4,1,1,2,1,3244,3245,2
10158,3157699,2,1,2,5,4,1,1,2,2,3245,3244,2
10159,3157699,2,1,2,5,4,1,1,5,3,3244,3255,2
10160,3157699,2,1,2,5,4,1,1,5,3,3255,3244,3
10161,3157699,2,1,2,5,4,1,1,5,4,3244,3289,3
10162,3157699,2,1,2,5,4,1,1,1,1,3289,3289,4
10163,3157699,3,1,2,1,4,1,1,1,1,3289,3289,1
10164,3157699,3,1,2,1,4,1,1,1,1,3289,3289,2
10165,3157699,3,1,2,1,4,1,1,4,3,3289,3289,2
10166,3157699,3,1,2,1,4,1,1,1,1,3289,3289,2
10167,3157768,2,1,2,4,4,1,1,2,1,2055,2056,3
10168,3157768,2,1,2,4,4,1,1,1,1,2056,2063,3
10169,3157768,3,1,1,2,4,1,1,2,2,2063,2055,2
10170,3157768,3,1,1,2,4,1,1,2,1,2055,2056,3
10171,3157768,3,1,1,2,4,1,1,1,1,2056,2063,3
10172,3157768,3,1,1,2,4,1,1,4,3,2063,1947,3
10173,3157768,3,1,1,2,4,1,1,1,1,1947,1948,3
10174,3157768,3,1,1,2,4,1,1,1,1,1948,1947,3
10175,3157768,3,1,1,2,4,1,1,4,3,1947,2063,4
10176,3157768,4,1,2,2,4,1,1,2,2,2055,2057,1
10177,3157768,4,1,2,2,4,1,1,1,1,2057,2063,1
10178,3157768,4,1,2,2,4,1,1,1,1,2055,2055,3
10179,3158267,1,1,2,3,4,1,1,2,2,2902,2853,1
10180,3158267,1,1,2,3,4,1,1,2,2,2853,2902,1
10181,3158267,1,1,2,3,4,1,1,2,3,2902,2671,2
10182,3158267,1,1,2,3,4,1,1,2,2,2671,2902,2
10183,3158267,1,1,2,3,4,1,1,2,3,2902,2853,3
10184,3158267,1,1,2,3,4,1,1,2,1,2853,2902,3
10185,3158303,1,1,2,4,2,1,1,3,2,1694,1646,1
10186,3158303,1,1,2,4,2,1,1,3,2,1646,1694,1
10187,3158303,1,1,2,4,2,1,1,2,2,1694,1764,1
10188,3158303,1,1,2,4,2,1,1,2,1,1764,1694,2
10189,3158303,1,1,2,4,2,1,1,3,2,1694,1661,2
10190,3158303,1,1,2,4,2,1,1,3,2,1661,1694,2
10191,3158303,2,1,2,1,2,1,NA,2,2,1694,1764,1
10192,3158303,2,1,2,1,2,1,NA,2,1,1764,1694,2
10193,3158489,1,1,2,4,4,1,1,1,1,2445,2424,1
10194,3158489,1,1,2,4,4,1,1,6,3,2424,2693,1
